source_id,ra,dec,pmra,pmdec,parallax,radial_velocity,ref_epoch,phot_g_mean_mag,bp_rp,ruwe,duplicated_source
31661781647260288,42.1242324522669,13.066833486207678,14.618505333707288,-7.2653332509519295,1.3892402542568039,,2016.0,15.258082,1.2576904,1.23223,False
31755549372595584,42.3546949068725,13.181645772737308,4.153227739373146,-4.882635807775059,-0.005457407416629187,,2016.0,15.307793,0.80795956,1.1973461,False
31845022132071552,41.96874691365357,13.102031920951818,-5.983103299858925,-3.165673284508604,0.7071741869648035,,2016.0,15.308103,0.87947464,1.0462589,False
31649309062287232,42.05722829716642,12.88261068065474,7.957884058219696,-14.383759819672033,0.22574594505705486,,2016.0,15.324905,0.95314884,6.413145,False
31660888294060416,42.247836097486456,13.116544158982986,1.6986445863530844,-17.141294201301875,2.051556830718668,,2016.0,15.32811,1.4904394,1.0743403,False
31629552212683136,41.886016508732325,12.88569419348639,77.83219705067094,-26.86856072588584,4.018940463760831,,2016.0,15.354782,1.8599854,0.9741751,False
31645701289705984,42.2740324481752,12.97133651661837,-2.2410774239034486,-7.551368644030088,1.9006593136310588,,2016.0,15.4102335,1.4175148,1.0183662,False
31646555988144000,42.36581479788577,12.987722313723275,-2.824450137669711,-3.779729823017719,0.5929032949047718,,2016.0,15.426395,0.87979317,0.9615401,False
31856223406745856,41.86625305091364,13.230337803070856,9.899031844913443,-7.942245149379447,0.6581046496039222,,2016.0,15.450943,1.463645,5.7581015,False
31850519690178176,41.836464533926126,13.218807562373323,14.197535659570683,0.39068215670026557,0.9219564000809131,,2016.0,15.4776535,1.0512161,1.046624,False
31858662948163712,41.95719958105878,13.321395426913107,7.585961262299977,-59.416514178774534,1.9875708241098557,,2016.0,15.479481,1.3784227,1.1416925,False
31655459455405056,42.010007088196424,13.001370456205626,24.201554850052585,4.1362711675269805,2.8634186319224955,,2016.0,15.48618,1.8020983,1.0403941,False
31654669181425920,41.89895767504281,12.975600442955612,14.429206544792832,-3.779258091916608,1.2274167766133817,,2016.0,15.516137,1.2161531,1.0144134,False
31655287656714496,41.98089143247676,12.980072243887685,3.6864651253398315,-7.1205048843650856,0.5657559487732589,,2016.0,15.524556,0.9348669,1.120339,False
31632816387828352,42.18929315205816,12.76161891627195,6.514299675568627,-9.504754889237583,1.3452320916536722,,2016.0,15.524714,1.2155275,0.9946343,False
31846980637133184,41.81537795085898,13.095402965030095,2.6436671828893648,-3.370783773874885,0.44394148408940326,,2016.0,15.545302,0.9310045,0.9139535,False
31851069446023936,42.01949471618046,13.141340321201575,4.9776157718984955,1.5521744862775866,1.0251883632701755,,2016.0,15.585525,1.2035885,0.96983576,False
31648278270123264,42.352308611149994,13.07251357049709,7.778775419744002,-19.43794384536282,2.67232214162369,,2016.0,15.59616,1.9121885,1.0468595,False
31851413043407104,42.0613549916823,13.176169614651023,5.8748498713879425,-4.65674151337123,0.5294567464633018,,2016.0,15.640425,0.98997307,1.1463022,False
31848526825359104,41.821156254191486,13.110356696101455,62.63558483364987,-31.353380948154484,10.114754949946454,,2016.0,15.65612,2.63723,1.1568546,False
31658654911070464,42.13865494186708,13.024776387308812,18.866200961206307,-6.874237072138948,0.9069863748170168,,2016.0,15.667829,1.0526552,1.3973829,False
31645868793036544,42.251742094901964,12.962189210234762,1.5375612309137772,-0.3864624941255606,0.14220252257433297,,2016.0,15.688948,1.2564554,1.085226,False
31759809980875776,42.240247359190775,13.25601793030229,4.19504217757712,1.8044535028119983,0.8406657582319345,,2016.0,15.693399,0.9862747,1.029499,False
31657688543039488,42.23964694080594,12.990056426148776,-1.535921947988668,-6.501650030984528,0.6046749485354741,,2016.0,15.701106,1.0178089,0.98296416,False
31665007167330688,42.17935108599971,13.172636191868984,-2.0576894901400307,-13.43789388040866,1.0366306204303795,,2016.0,15.70297,1.3087873,1.2640365,False
31660063660339200,42.352142056514545,13.087775646970396,-69.45053275095589,-57.28792513384308,5.333844867405702,,2016.0,15.711161,2.0235615,1.0060571,False
31649412141456384,42.06326917639593,12.893654802487319,23.339034236538538,-5.743329008913683,1.118150419026724,,2016.0,15.755587,1.1893215,1.05163,False
31842857468530304,41.89328411965779,13.033180035524477,14.312526341262148,-3.7808933515618595,1.327409661941858,,2016.0,15.763995,1.3079615,1.0578232,False
31639379097849600,42.165592529613185,12.918857457804762,3.1697667816290918,-10.75316221532771,1.7064685478528818,,2016.0,15.773991,1.6098137,1.0476545,False
31657452320228608,42.17739606651552,12.975847164870919,10.961966502028728,-20.178762481725855,0.8422293009433444,,2016.0,15.776825,0.9954071,0.98632574,False
31649274702503680,42.03309208946379,12.878364136262,-0.039543860692489496,-1.793182970205878,-0.07948248595160168,,2016.0,15.787268,1.7062149,1.0082006,False
31664874023712000,42.15282438961439,13.145781562198088,2.2667500505053573,13.554109502553622,1.3261827404258428,,2016.0,15.792697,1.256012,0.89480364,False
31636389800619392,42.08612353305306,12.780376646868527,-11.577817975510222,5.028064014994155,1.153893996231414,,2016.0,15.804321,1.1315975,1.0592756,False
31859178344235264,41.99708206161721,13.355139516400701,4.113970976873519,0.7829882134440863,0.43463869371170644,,2016.0,15.821494,0.8778677,0.89234483,False
31654286928936064,41.8958443909217,12.95811811843021,-0.2623265776015753,0.333370026178249,0.5123103437377358,,2016.0,15.844288,0.98711205,1.1188892,False
31653466590582912,41.99283294374288,12.942663088049043,-1.4700179970598997,-1.4381163172356326,1.5853364426928491,,2016.0,15.860718,1.4732056,0.9733411,False
31854849017241856,42.06550228387907,13.292713023015585,54.06399505030879,-17.422702138398634,4.486166674696628,,2016.0,15.871816,2.1955557,1.8555431,False
31646491563730688,42.32268452371485,12.978562168914937,32.05695623174442,-27.535103096298123,1.3314336838725063,,2016.0,15.901584,1.4913874,1.0218347,False
31845812406024192,41.92562696087484,13.126457798239704,4.860625012780373,-3.746472219287219,0.42334557926798627,,2016.0,15.917377,1.0304842,1.0313658,False
31858834746853632,41.96022886427682,13.348845354853431,1.649220250148106,-11.275285489671992,1.5581387116566079,,2016.0,15.930328,1.4782171,0.9829593,False
31638313945961344,42.23186625689956,12.875643600760183,3.933421772508411,1.8596720067152799,0.5491448150068159,,2016.0,15.947732,0.96907425,1.0108652,False
31852684353692160,41.98734149213616,13.225163276180245,3.801529245838318,-2.679993604638521,0.6785066681480382,,2016.0,15.947895,0.97278786,1.0625403,False
31947581655654656,42.22603099741411,13.290240327951752,-6.492803869616036,-9.8073051667683,1.2279169115281359,,2016.0,15.976939,1.2347345,1.0521566,False
31849729416197760,41.81784407194971,13.172419640195283,5.467710565652022,-10.06674215058203,1.7327127440719012,,2016.0,15.992871,1.5878353,1.0838706,False
31612853379838464,42.03932914310623,12.762105978394139,5.483365110058713,-3.6681346344436028,0.8840784041782881,,2016.0,16.008224,1.1818485,1.0039287,False
31665011462663936,42.17614985645312,13.167031621309688,8.366762564158691,-4.628200413267408,0.6142827716769076,,2016.0,16.020817,1.0537043,0.9165315,False
31628792003039872,41.86485879637128,12.836400562806057,-2.336067519590688,-1.1993972023750228,0.4060212039192136,,2016.0,16.030838,0.8846531,1.0203266,False
31639516536802560,42.191869998043884,12.927005409495731,6.3738455125829585,-9.534485506873757,1.5677493340421333,,2016.0,16.04896,1.4842167,0.9168959,False
31856463925104000,41.86901432370874,13.241838231796674,13.194471297909477,-16.09728499972948,0.8131110544832253,,2016.0,16.054771,1.0546255,1.0885133,False
31852199021769600,41.97905262775238,13.188854717648393,10.85182373374637,-8.997540086830833,1.0096089645981672,,2016.0,16.061451,1.2950068,1.0326349,False
31755583733057152,42.37539376842211,13.183449541752108,17.060863015209534,-5.715762255496478,2.3338126967567314,,2016.0,16.070602,1.8664379,1.0232317,False
31819458486705664,41.78008459527977,12.969734829873822,-8.29405475218446,3.2947930581409395,1.6211674688050488,,2016.0,16.074772,1.4205694,1.041908,False
31853783865352576,42.12512719417908,13.263785580266958,6.8217969863541805,-9.893947287215969,1.498334524041365,,2016.0,16.078463,1.5728836,1.1708899,False
31842582590648064,41.91487108486902,13.025324333722894,8.545476565825984,7.465439220343476,1.2609677853773682,,2016.0,16.102888,1.3206902,1.0287391,False
31663224756270848,42.114822331219074,13.116678994191059,-5.4237190005318965,-26.36059403287445,0.7033752901727189,,2016.0,16.128286,1.0791636,1.1776396,False
31652912539814272,41.95669587145357,12.895021097296192,32.25440077403734,-9.456976042829304,2.146818140750982,,2016.0,16.143522,1.8519659,1.0976189,False
31850794568117248,42.03135384984479,13.117030401622113,-0.017485918206481377,-1.659690695055952,-0.04329599218904235,,2016.0,16.147274,1.6500549,1.0019084,False
31842960547748224,41.797246050563565,12.992272498653927,10.374493985707595,-5.5782910887616595,0.3018747460764893,,2016.0,16.150574,0.9565458,1.0356522,False
31758504310096256,42.28668882747404,13.202639237823512,4.372663450017594,-7.98460491135251,0.583713052691231,,2016.0,16.174932,1.0630617,1.1440557,False
31636183642233856,42.13145751080043,12.79955743363191,4.6640713315158475,0.07480198035644506,1.0037449639222646,,2016.0,16.176575,1.0256138,2.7848551,False
31648381349309568,42.019684859447835,12.81381044870725,7.136491637797966,-24.348029004652908,1.8508276201116836,,2016.0,16.196692,1.792531,0.84600174,False
31849557617508864,41.7973175640575,13.14357865959829,4.09973774856544,-5.63606112486241,0.66386875133061,,2016.0,16.199554,1.0830431,1.0554484,False
31758504310818560,42.28603527773303,13.215547384228545,-0.5059554076613487,0.5132225700580669,1.6986751680589791,,2016.0,16.203896,1.6574278,1.0257268,False
